Time,Temperature (°C),Heat Flow (Normalized)(W/g),Label
31.3983,113.731,0.302862,Control
31.4,113.724,0.302874,Control
31.4017,113.715,0.302881,Control
31.4033,113.706,0.302891,Control
31.405,113.698,0.302903,Control
31.4067,113.69,0.302918,Control
31.4083,113.682,0.302937,Control
31.41,113.674,0.302953,Control
31.4117,113.665,0.302969,Control
31.4133,113.657,0.302984,Control
31.415,113.648,0.302991,Control
31.4167,113.641,0.302991,Control
31.4183,113.631,0.302996,Control
31.42,113.623,0.303008,Control
31.4217,113.615,0.303017,Control
31.4233,113.607,0.303025,Control
31.425,113.598,0.303036,Control
31.4267,113.59,0.303047,Control
31.4283,113.582,0.303057,Control
31.43,113.573,0.303064,Control
31.4317,113.564,0.303069,Control
31.4333,113.557,0.303063,Control
31.435,113.548,0.303051,Control
31.4367,113.541,0.303037,Control
31.4383,113.533,0.303037,Control
31.44,113.524,0.303043,Control
31.4417,113.515,0.303052,Control
31.4433,113.507,0.303067,Control
31.445,113.499,0.30308,Control
31.4467,113.491,0.303091,Control
31.4483,113.482,0.303096,Control
31.45,113.475,0.303097,Control
31.4517,113.466,0.303091,Control
31.4533,113.457,0.303076,Control
31.455,113.449,0.303045,Control
31.4567,113.441,0.303016,Control
31.4583,113.432,0.302983,Control
31.46,113.423,0.302961,Control
31.4617,113.416,0.302946,Control
31.4633,113.408,0.302933,Control
31.465,113.399,0.302926,Control
31.4667,113.391,0.302928,Control
31.4683,113.383,0.302928,Control
31.47,113.374,0.30293,Control
31.4717,113.366,0.302931,Control
31.4733,113.357,0.302931,Control
31.475,113.348,0.302932,Control
31.4767,113.341,0.302932,Control
31.4783,113.332,0.302933,Control
31.48,113.324,0.302936,Control
31.4817,113.315,0.30294,Control
31.4833,113.308,0.302949,Control
31.485,113.299,0.302954,Control
31.4867,113.29,0.302964,Control
31.4883,113.282,0.302975,Control
31.49,113.274,0.302982,Control
31.4917,113.265,0.302991,Control
31.4933,113.257,0.303002,Control
31.495,113.249,0.303012,Control
31.4967,113.241,0.303016,Control
31.4983,113.233,0.303018,Control
31.5,113.225,0.30302,Control
31.5017,113.215,0.30302,Control
31.5033,113.208,0.303008,Control
31.505,113.2,0.302999,Control
31.5067,113.191,0.302986,Control
31.5083,113.181,0.302977,Control
31.51,113.174,0.302973,Control
31.5117,113.167,0.302984,Control
31.5133,113.158,0.303006,Control
31.515,113.15,0.303022,Control
31.5167,113.14,0.303041,Control
31.5183,113.134,0.303065,Control
31.52,113.125,0.303083,Control
31.5217,113.117,0.303091,Control
31.5233,113.108,0.303084,Control
31.525,113.099,0.303067,Control
31.5267,113.092,0.303041,Control
31.5283,113.083,0.303004,Control
31.53,113.075,0.302987,Control
31.5317,113.067,0.30298,Control
31.5333,113.058,0.302984,Control
31.535,113.05,0.30299,Control
31.5367,113.042,0.303001,Control
31.5383,113.033,0.303011,Control
31.54,113.025,0.303022,Control
31.5417,113.017,0.303028,Control
31.5433,113.008,0.303034,Control
31.545,113,0.303038,Control
31.5467,112.992,0.303042,Control
31.5483,112.984,0.303043,Control
31.55,112.975,0.303048,Control
31.5517,112.966,0.30306,Control
31.5533,112.959,0.303072,Control
31.555,112.95,0.30308,Control
31.5567,112.941,0.303079,Control
31.5583,112.934,0.303079,Control
31.56,112.925,0.30308,Control
31.5617,112.916,0.30308,Control
31.5633,112.908,0.303071,Control
31.565,112.899,0.303059,Control
31.5667,112.892,0.303054,Control
31.5683,112.883,0.30305,Control
31.57,112.875,0.303045,Control
31.5717,112.867,0.303042,Control
31.5733,112.858,0.303043,Control
31.575,112.851,0.303039,Control
31.5767,112.84,0.303044,Control
31.5783,112.833,0.303063,Control
31.58,112.825,0.303093,Control
31.5817,112.815,0.303115,Control
31.5833,112.808,0.30314,Control
31.585,112.8,0.303185,Control
31.5867,112.792,0.303212,Control
31.5883,112.784,0.303233,Control
31.59,112.775,0.303251,Control
31.5917,112.766,0.303262,Control
31.5933,112.758,0.303261,Control
31.595,112.75,0.30326,Control
31.5967,112.741,0.303265,Control
31.5983,112.734,0.303278,Control
31.6,112.725,0.303288,Control
31.6017,112.717,0.303301,Control
31.6033,112.709,0.30332,Control
31.605,112.7,0.303347,Control
31.6067,112.692,0.303367,Control
31.6083,112.683,0.303384,Control
31.61,112.675,0.303395,Control
31.6117,112.667,0.303408,Control
31.6133,112.659,0.303422,Control
31.615,112.65,0.303427,Control
31.6167,112.642,0.303432,Control
31.6183,112.634,0.303426,Control
31.62,112.625,0.303419,Control
31.6217,112.617,0.303416,Control
31.6233,112.608,0.303411,Control
31.625,112.599,0.303408,Control
31.6267,112.591,0.303407,Control
31.6283,112.583,0.303403,Control
31.63,112.575,0.303397,Control
31.6317,112.567,0.303396,Control
31.6333,112.559,0.303387,Control
31.635,112.55,0.303384,Control
31.6367,112.542,0.303379,Control
31.6383,112.533,0.303368,Control
31.64,112.525,0.303364,Control
31.6417,112.517,0.303356,Control
31.6433,112.508,0.303355,Control
31.645,112.5,0.303361,Control
31.6467,112.493,0.303372,Control
31.6483,112.484,0.303378,Control
31.65,112.475,0.303386,Control
31.6517,112.467,0.303395,Control
31.6533,112.458,0.3034,Control
31.655,112.45,0.303397,Control
31.6567,112.442,0.303392,Control
31.6583,112.434,0.303384,Control
31.66,112.425,0.303372,Control
31.6617,112.416,0.303362,Control
31.6633,112.408,0.303353,Control
31.665,112.401,0.303348,Control
31.6667,112.392,0.303349,Control
31.6683,112.383,0.303359,Control
31.67,112.376,0.303373,Control
31.6717,112.367,0.303381,Control
31.6733,112.359,0.30339,Control
31.675,112.35,0.303394,Control
31.6767,112.342,0.30339,Control
31.6783,112.333,0.303389,Control
31.68,112.325,0.303388,Control
31.6817,112.317,0.30338,Control
31.6833,112.309,0.303378,Control
31.685,112.3,0.303378,Control
31.6867,112.293,0.303378,Control
31.6883,112.283,0.30338,Control
31.69,112.276,0.303386,Control
31.6917,112.268,0.303397,Control
31.6933,112.259,0.303408,Control
31.695,112.25,0.303404,Control
31.6967,112.242,0.303396,Control
31.6983,112.234,0.30339,Control
31.7,112.226,0.303383,Control
31.7017,112.218,0.303371,Control
31.7033,112.209,0.303364,Control
31.705,112.201,0.303355,Control
31.7067,112.192,0.303353,Control
31.7083,112.184,0.303356,Control
31.71,112.176,0.303366,Control
31.7117,112.168,0.303377,Control
31.7133,112.159,0.303385,Control
31.715,112.15,0.303385,Control
31.7167,112.142,0.303375,Control
31.7183,112.135,0.303375,Control
31.72,112.126,0.303373,Control
31.7217,112.118,0.303382,Control
31.7233,112.109,0.303385,Control
31.725,112.101,0.303379,Control
31.7267,112.093,0.30337,Control
31.7283,112.084,0.30337,Control
31.73,112.075,0.303369,Control
31.7317,112.068,0.303368,Control
31.7333,112.058,0.303369,Control
31.735,112.052,0.303369,Control
31.7367,112.042,0.303362,Control
31.7383,112.035,0.30336,Control
31.74,112.026,0.30336,Control
31.7417,112.018,0.303363,Control
31.7433,112.009,0.303365,Control
31.745,112.001,0.303366,Control
31.7467,111.993,0.303373,Control
31.7483,111.985,0.30338,Control
31.75,111.976,0.303385,Control
31.7517,111.968,0.303389,Control
31.7533,111.959,0.303396,Control
31.755,111.951,0.3034,Control
31.7567,111.943,0.303395,Control
31.7583,111.935,0.303389,Control
31.76,111.926,0.303386,Control
31.7617,111.917,0.30338,Control
31.7633,111.909,0.303369,Control
31.765,111.902,0.303359,Control
31.7667,111.893,0.30335,Control
31.7683,111.885,0.303341,Control
31.77,111.877,0.303336,Control
31.7717,111.867,0.303331,Control
31.7733,111.859,0.303325,Control
31.775,111.851,0.303314,Control
31.7767,111.843,0.3033,Control
31.7783,111.834,0.30329,Control
31.78,111.826,0.303278,Control
31.7817,111.819,0.303265,Control
31.7833,111.81,0.30326,Control
31.785,111.802,0.303255,Control
31.7867,111.793,0.303254,Control
31.7883,111.785,0.303262,Control
31.79,111.776,0.303268,Control
31.7917,111.768,0.303277,Control
31.7933,111.759,0.30328,Control
31.795,111.75,0.303281,Control
31.7967,111.742,0.303273,Control
31.7983,111.734,0.303267,Control
31.8,111.726,0.303261,Control
31.8017,111.717,0.303253,Control
31.8033,111.71,0.303252,Control
31.805,111.701,0.303262,Control
31.8067,111.692,0.303274,Control
31.8083,111.685,0.303289,Control
31.81,111.677,0.303309,Control
31.8117,111.667,0.303323,Control
31.8133,111.66,0.303333,Control
31.815,111.651,0.303329,Control
31.8167,111.643,0.303326,Control
31.8183,111.634,0.303327,Control
31.82,111.628,0.303322,Control
31.8217,111.618,0.30332,Control
31.8233,111.61,0.303321,Control
31.825,111.6,0.303314,Control
31.8267,111.593,0.303308,Control
31.8283,111.585,0.303309,Control
31.83,111.576,0.303312,Control
31.8317,111.567,0.303315,Control
31.8333,111.559,0.303312,Control
31.835,111.551,0.303306,Control
31.8367,111.543,0.303306,Control
31.8383,111.535,0.303307,Control
31.84,111.526,0.303306,Control
31.8417,111.518,0.3033,Control
31.8433,111.51,0.303286,Control
31.845,111.501,0.303269,Control
31.8467,111.492,0.303253,Control
31.8483,111.485,0.303246,Control
31.85,111.477,0.303236,Control
31.8517,111.468,0.303227,Control
31.8533,111.459,0.303225,Control
31.855,111.451,0.303225,Control
31.8567,111.443,0.303222,Control
31.8583,111.435,0.303219,Control
31.86,111.426,0.303214,Control
31.8617,111.418,0.303211,Control
31.8633,111.41,0.303212,Control
31.865,111.402,0.303205,Control
31.8667,111.393,0.303189,Control
31.8683,111.386,0.303166,Control
31.87,111.376,0.303147,Control
31.8717,111.369,0.303136,Control
31.8733,111.36,0.303125,Control
31.875,111.351,0.303111,Control
31.8767,111.343,0.303098,Control
31.8783,111.335,0.30308,Control
31.88,111.327,0.30306,Control
31.8817,111.318,0.303045,Control
31.8833,111.31,0.303028,Control
31.885,111.301,0.303008,Control
31.8867,111.294,0.302987,Control
31.8883,111.285,0.302977,Control
31.89,111.277,0.302972,Control
31.8917,111.268,0.302966,Control
31.8933,111.26,0.302959,Control
31.895,111.252,0.302958,Control
31.8967,111.243,0.302947,Control
31.8983,111.235,0.302933,Control
31.9,111.228,0.302921,Control
31.9017,111.218,0.302916,Control
31.9033,111.21,0.302919,Control
31.905,111.201,0.302922,Control
31.9067,111.194,0.302926,Control
31.9083,111.185,0.302935,Control
31.91,111.177,0.302944,Control
31.9117,111.169,0.302949,Control
31.9133,111.159,0.302953,Control
31.915,111.152,0.302961,Control
31.9167,111.144,0.302975,Control
31.9183,111.135,0.302987,Control
31.92,111.126,0.303002,Control
31.9217,111.118,0.303014,Control
31.9233,111.111,0.303021,Control
31.925,111.102,0.303026,Control
31.9267,111.093,0.303025,Control
31.9283,111.085,0.303018,Control
31.93,111.077,0.303006,Control
31.9317,111.069,0.302999,Control
31.9333,111.06,0.303003,Control
31.935,111.052,0.303011,Control
31.9367,111.044,0.303012,Control
31.9383,111.035,0.303004,Control
31.94,111.027,0.302999,Control
31.9417,111.019,0.30299,Control
31.9433,111.011,0.302978,Control
31.945,111.002,0.302962,Control
31.9467,110.993,0.302951,Control
31.9483,110.985,0.302936,Control
31.95,110.977,0.302934,Control
31.9517,110.969,0.302941,Control
31.9533,110.96,0.302941,Control
31.955,110.951,0.302944,Control
31.9567,110.943,0.302953,Control
31.9583,110.934,0.302956,Control
31.96,110.927,0.302963,Control
31.9617,110.918,0.302974,Control
31.9633,110.91,0.302986,Control
31.965,110.903,0.302998,Control
31.9667,110.894,0.302997,Control
31.9683,110.886,0.302994,Control
31.97,110.876,0.302991,Control
31.9717,110.868,0.302977,Control
31.9733,110.86,0.302962,Control
31.975,110.852,0.30295,Control
31.9767,110.843,0.30294,Control
31.9783,110.836,0.302931,Control
31.98,110.827,0.30293,Control
31.9817,110.819,0.302928,Control
31.9833,110.811,0.302929,Control
31.985,110.801,0.302931,Control
31.9867,110.793,0.30293,Control
31.9883,110.785,0.302917,Control
31.99,110.776,0.3029,Control
31.9917,110.769,0.302888,Control
31.9933,110.759,0.30287,Control
31.995,110.752,0.302845,Control
31.9967,110.744,0.302825,Control
31.9983,110.736,0.30282,Control
32,110.727,0.302817,Control
32.0017,110.719,0.302817,Control
32.0033,110.71,0.302821,Control
32.005,110.702,0.302825,Control
32.0067,110.694,0.302827,Control
32.0083,110.686,0.302823,Control
32.01,110.676,0.302827,Control
32.0117,110.668,0.302823,Control
32.0133,110.66,0.302826,Control
32.015,110.651,0.302831,Control
32.0167,110.643,0.30284,Control
32.0183,110.634,0.302857,Control
32.02,110.626,0.302866,Control
32.0217,110.618,0.302874,Control
32.0233,110.61,0.302877,Control
32.025,110.602,0.302871,Control
32.0267,110.594,0.302864,Control
32.0283,110.585,0.302846,Control
32.03,110.577,0.302825,Control
32.0317,110.569,0.302802,Control
32.0333,110.559,0.302781,Control
32.035,110.552,0.30276,Control
32.0367,110.544,0.302741,Control
32.0383,110.536,0.302722,Control
32.04,110.526,0.302702,Control
32.0417,110.52,0.302685,Control
32.0433,110.511,0.302673,Control
32.045,110.502,0.302664,Control
32.0467,110.493,0.302657,Control
32.0483,110.485,0.302651,Control
32.05,110.476,0.302639,Control
32.0517,110.468,0.302616,Control
32.0533,110.46,0.302587,Control
32.055,110.451,0.302564,Control
32.0567,110.444,0.302547,Control
32.0583,110.436,0.302529,Control
32.06,110.427,0.302509,Control
32.0617,110.419,0.302498,Control
32.0633,110.411,0.302479,Control
32.065,110.402,0.302463,Control
32.0667,110.393,0.302451,Control
32.0683,110.385,0.302439,Control
32.07,110.377,0.30243,Control
32.0717,110.369,0.302426,Control
32.0733,110.361,0.30243,Control
32.075,110.352,0.302439,Control
32.0767,110.344,0.302458,Control
32.0783,110.335,0.302511,Control
32.08,110.327,0.302545,Control
32.0817,110.32,0.302581,Control
32.0833,110.31,0.302597,Control
32.085,110.302,0.30261,Control
32.0867,110.294,0.302614,Control
32.0883,110.285,0.302607,Control
32.09,110.277,0.302593,Control
32.0917,110.269,0.302574,Control
32.0933,110.259,0.302559,Control
32.095,110.252,0.302542,Control
32.0967,110.244,0.302527,Control
32.0983,110.235,0.302509,Control
32.1,110.227,0.302497,Control
32.1017,110.219,0.30249,Control
32.1033,110.21,0.302482,Control
32.105,110.202,0.302471,Control
32.1067,110.193,0.302468,Control
32.1083,110.186,0.302465,Control
32.11,110.177,0.302466,Control
32.1117,110.17,0.302475,Control
32.1133,110.16,0.302482,Control
32.115,110.152,0.302482,Control
32.1167,110.144,0.302486,Control
32.1183,110.135,0.302494,Control
32.12,110.127,0.302497,Control
32.1217,110.119,0.302491,Control
32.1233,110.11,0.302478,Control
32.125,110.103,0.302462,Control
32.1267,110.094,0.302453,Control
32.1283,110.086,0.302448,Control
32.13,110.077,0.302433,Control
32.1317,110.069,0.30242,Control
32.1333,110.06,0.302401,Control
32.135,110.053,0.302391,Control
32.1367,110.045,0.302386,Control
32.1383,110.036,0.302387,Control
32.14,110.028,0.302378,Control
32.1417,110.019,0.302363,Control
32.1433,110.011,0.302342,Control
32.145,110.003,0.302324,Control
32.1467,109.994,0.302311,Control
32.1483,109.986,0.302294,Control
32.15,109.978,0.302282,Control
32.1517,109.97,0.302271,Control
32.1533,109.961,0.30226,Control
32.155,109.952,0.302257,Control
32.1567,109.944,0.302263,Control
32.1583,109.935,0.302268,Control
32.16,109.928,0.302276,Control
32.1617,109.919,0.302283,Control
32.1633,109.91,0.302289,Control
32.165,109.901,0.302298,Control
32.1667,109.894,0.302303,Control
32.1683,109.886,0.302303,Control
32.17,109.878,0.302296,Control
32.1717,109.869,0.302278,Control
32.1733,109.86,0.302263,Control
32.175,109.853,0.302247,Control
32.1767,109.845,0.302225,Control
32.1783,109.836,0.302214,Control
32.18,109.828,0.302211,Control
32.1817,109.819,0.302213,Control
32.1833,109.811,0.30222,Control
32.185,109.802,0.302235,Control
32.1867,109.793,0.302246,Control
32.1883,109.786,0.302245,Control
32.19,109.778,0.302231,Control
32.1917,109.769,0.302212,Control
32.1933,109.761,0.302188,Control
32.195,109.753,0.302159,Control
32.1967,109.744,0.302137,Control
32.1983,109.736,0.302121,Control
32.2,109.726,0.302107,Control
32.2017,109.719,0.302095,Control
32.2033,109.71,0.302095,Control
32.205,109.703,0.302105,Control
32.2067,109.694,0.302121,Control
32.2083,109.685,0.302129,Control
32.21,109.677,0.302135,Control
32.2117,109.669,0.302139,Control
32.2133,109.661,0.302147,Control
32.215,109.652,0.302153,Control
32.2167,109.644,0.302155,Control
32.2183,109.636,0.302148,Control
32.22,109.627,0.302135,Control
32.2217,109.618,0.302124,Control
32.2233,109.61,0.302113,Control
32.225,109.603,0.302099,Control
32.2267,109.595,0.302067,Control
32.2283,109.587,0.302042,Control
32.23,109.577,0.302021,Control
32.2317,109.569,0.302012,Control
32.2333,109.561,0.302007,Control
32.235,109.552,0.302,Control
32.2367,109.544,0.301993,Control
32.2383,109.536,0.30199,Control
32.24,109.528,0.301989,Control
32.2417,109.519,0.301991,Control
32.2433,109.511,0.30199,Control
32.245,109.502,0.301979,Control
32.2467,109.494,0.30196,Control
32.2483,109.485,0.301932,Control
32.25,109.478,0.301912,Control
32.2517,109.469,0.301897,Control
32.2533,109.46,0.301886,Control
32.255,109.453,0.301883,Control
32.2567,109.444,0.301881,Control
32.2583,109.436,0.301885,Control
32.26,109.427,0.301895,Control
32.2617,109.42,0.3019,Control
32.2633,109.411,0.301897,Control
32.265,109.403,0.301891,Control
32.2667,109.395,0.301872,Control
32.2683,109.385,0.301854,Control
32.27,109.378,0.301836,Control
